idx	Title	Content 
2	1944年（民33年，34歲） 12月2日 土	中飯在「鐘坊」與金川君、木暮國務院囑託會面，一起在「東亞樓」簡單用餐，之後到啟新，與中平大佐、濱田警備隊長討論許多警備上的事，潮囑託也加入用餐。無法拿到對中華的煤炭搬運船補助，很失望。
2	1944年（民33年，34歲） 12月3日　日	下午一點與淑英來辦公處，午飯後在初冬的太廟、中央公園散步。初冬陽光和煦，晴空萬里。散步後到附屬病院探望乙金先生(72號)，看他那模樣讓人同情。晚上在北京飯店被近藤先生(334號)招待，吳金川、赤荻、藤田也一起。宴後前往久違的「鳳鳴院」，指引金川去打茶位。(周君)
2	1944年（民33年，34歲） 12月4日　月	早上十一點帶金川君購物。中餐與吳姊夫一起被金川君招待在「玉華台」用餐。金川君在我家待了兩週，今天要搭晚上六點四十分的快車回滿，我們送他到車站。晚上與沙兄就唐山改組問題與自己的唐山工廠副廠長的身分交換許多意見。結果結論是趙總技師只要當廠長，自己是決計不願去當副廠長。
2	1944年（民33年，34歲） 12月5日　火	九點半與沙兄、川上課長會面，正式要我務必解決水泥一噸950圓的事。眼看華北目前經濟情勢未必樂觀，但暫時可以接受912圓的申請價。我提出水泥出貨的貨車問題、火藥問題、生鐵等難題，請他們解決。之後與江崎書記官會面，感謝他的鼎力相助，並討論華北的物價問題。之後又與岡田中尉見面，針對軍部對水泥的新價格適用方案懇談，結果一切如我所願獲得解決。晚上渡邊君來訪，一來當作潮君送別會，在「玉華台」與橋本、末次、中平等一同設宴，沙兄、王弟也出席，但潮君未出席，有些寂寞。
2	1944年（民33年，34歲） 12月6日　水	中飯時潮君夫婦來辦公處，今天開始要出發去為期三週的訓練，為此舉辦簡單的送別會。愉快地道別。晚上回到家，才知五點左右路小姐由上海來訪，讓人覺得十分懷念。但連地址都沒留，想到三年前大東亞戰爭剛爆發時，與她和鄭紅小姐兩人在上海舞廳一起跳舞的日子，感慨萬千。不知她是否結婚沒，而鄭小姐又過得怎樣。從天津特地跑來找我卻沒碰到面，真是遺憾。
2	1944年（民33年，34歲） 12月7日　木	今天交通公司的年終獎金發下來了。沒甚麼好高興，也沒甚麼好難過。現在每天光想著要如何辭去交通公司的工作就已經夠煩了。
2	1944年（民33年，34歲） 12月8日　金	大東亞戰爭爆發後，轉眼過了三年，今天進入第四個年頭。今天在雷伊特島展開激戰，日美之命運即將決定。雷伊特島的日美決戰正是支配世界大戰的重要關鍵吧。早上沒去公司而到辦公處。十二點左右前往周仁病院拜訪蘆原先生討論扁桃線手術，他認為切除為妙，並建議星期 一入院，但看我沒勇氣，很猶豫。下午進公司，朝倉主要幹部不在，由我暫代主幹之職聽取業務報告。晚上與劉副技師在「新月」請大使館計畫課原技師與吳姊夫。剛好唐山製鋼的田中董事也來，餐後一同帶他來辦公處，跟他說明啟新的歷史與確保資材的困難，請他以後多多照顧，邊喝邊聊到晚上近十點。
2	1944年（民33年，34歲） 12月9日　土	今天構思唐山工廠的組織大綱。懷疑自己的想法是否可以得到公司保守幹部的認同。還是先行詢問沙兄的意見。晚上在吳姊夫的介紹下，與齋藤氏、池田顧問見面，在「東來順」共進晚餐，邊討論創立船運公司的想法。到底能不能順利進行，眼下船舶業相當危險，必需慎重處理。
2	1944年（民33年，34歲） 12月10日　日	今天要去公司值班，早上十點到公司，待到十二點。中午十二點在辦公處與中平大佐討論許多關於警備員派駐唐山的事。下午兩點參加留日同學會彭華英小姐的婚禮。會後與吳姊夫、深切夫妻一同造訪洪炎秋家，聊了許多。之後又到附屬病院探望乙金君，給他許多安慰。與吳姊夫、宋君在辦公處討論船舶運送業的事，晚上七點在辦公處舉辦30名派駐唐山日本警備員的送別會，與木村教官、濱田隊長、中平大佐愉快共飲。
2	1944年（民33年，34歲） 12月11日　月	早上與同仁會的蘆原院長討論入院問題，結果決定13日入院。中餐在「玉華台」招待王四海、中平大佐，沙處長與王課長也出席。王氏自稱義俠隊，實與野人無兩樣。中餐京屋君來訪，聊了許多。
2	1944年（民33年，34歲） 12月12日　火	早上十點回家睡覺。十二點到辦公處與周院長談了許多。晚上在朝倉主幹家吃壽喜燒，進行貨物課的懇談會。
2	1944年（民33年，34歲） 12月13日　水　－12月19日 火	下定決心辭去交通公司後，決定把困擾多年的扁桃線手術也做了，13號住進同仁會病院外科第一病房。這幾年問過許多人意見，猶豫許多，但在好友蘆原院長與高女醫的熱心勸說下，13號下午四點在淑英陪伴下，在耳鼻喉科花了十分鐘接受蘆原醫生的手術，把兩邊的扁桃線都拿掉了。一點都不痛，連原本擔心的出血問題也沒有，手術出乎意料之外地簡單，回到病房後從六點開始大概痛了四個小時，但不是甚麼難以忍受的痛楚。14號不能進食，只能漱口與局部冰敷。這是繼胃腸手術後的第二次住院動手術。15日已不大疼，病房很冷又無聊，十二點就到辦公室上班，同事們都感驚訝。下午三點回家，晚上在家休息。17號請相當照顧我的耳鼻喉科護士遠藤小姐與久野小姐來辦公處請她們吃中飯，之後聊到時局、男女問題、結婚問題等等，還玩撲克牌，吃完晚餐後八點半才回家。18日三連兄由天津來病院探望我，聊到上次一別之後的種種。下午三點他前往保定。19日炎秋君來探病，一同在辦公處用中餐並討論天津的事業經營。下午李孝全令弟來訪，在辦公處共進晚餐，聊了許多，聽到李孝全9月去世的消息，感慨至深。以前同窗時感情雖非和睦，他這人又不夠開朗，但才42歲就撒手人寰，想到這輩子再也看不到他，不免惆悵。19號終於可以出院。但遠藤小姐的身影深深刻畫在腦裡。身為三個孩子的父親，沒資格與別的女性談戀愛，而且又有淑英這麼能幹的太太，明知不可掛念其他女性，但總是無法忘懷她楚楚可憐的身影。這入院一個星期間的淡淡感傷，大概馬上就會消逝吧。
2	1944年（民33年，34歲） 12月20日　水	早上去病院，蘆原先生休假，故請遠藤小姐幫忙治療，打過針後回辦公處上班，聽昨夜歸來的沙處長講到許多事，特別是唐山工廠改組一事陷入膠著，讓人相當失望。中飯過後去附屬病院探望幼呈，給他許多安慰。之後訪問蘇太太，請她跑唐山一趟，竟意外獲得她的答應。時間上還有餘裕，我順道走訪吳姊夫與我軍兄。晚上六點回家。晚上三連兄從保定來訪，與陳姊夫一起三人談許多問題談到半夜兩點。
2	1944年（民33年，34歲） 12月21日　木	早上有一位叫中島的人來拜訪，討論水泥的事。乘下午兩點五十分的火車與炎秋兄、三連兄共同赴津，為求解決兩個劇場的問題。在車中碰上新婚旅行中的彭華英的姊姊。到津後馬上請朝華過來，暗示他解決方針，之後三連兄請吃晚餐，餐後前往明星，晚上十點與饒君面談，討論合作方針，但又因朝華君的待遇問題談不攏。半夜十二點多終於結束面談，不得已只能與炎秋兄去住他外甥廣美家。
2	1944年（民33年，34歲） 12月22日　金	早上十一點本打算與饒君見面，但他沒來，下午一點與炎秋君一起接受?井君的招待。與金源兄討論合作方案，獲得他的同意，下午三點到「明星」，得知昨夜饒君家剛出生的獨子夭折，很是同情。晚上與三連兄一起被甲斐兄請客，今天冬至，菜包、湯圓等等，相當美味。晚上十點見到元禧的妻子候選人謝小姐，之後與饒君續聊昨日話題，大體圓滿解決，晚上在金源家過夜。
2	1944年（民33年，34歲） 12月23日　土	早上與金源兄、董振德兄三人從十二點開始，等一點半的401列車，在混亂與雜踏中，下午四點終於回到北京。李社長自天津來訪，相當擔心他兒女的事。洗過澡、用過晚餐後馬上回家。今天很疲累。
2	1944年（民33年，34歲） 12月24日　日	早晨前往軍令部與中西少佐交涉貨物問題，還與岡田中尉交涉事先付清的六百萬元，圓滿解決後回來，岡田氏也心情愉快，與沙兄在荻華里共進中餐。下午三點朝華君來訪，討論劇場問題的解決方針，結果決定以六十萬圓賣出。劉會長也來訪討論貨車問題。下午三點在啟新舉行家族聚會，因為是聖誕節，來了不少年輕男女，許久不曾跳舞跳得這麼愉快，近十二點才散。母親、淑英與孩子都來了。希望一切可以早點歸於平靜……我忍不住祈禱。
2	1944年（民33年，34歲） 12月25日　月	今天向公司告假去醫院，十二點來到辦公處。氏原調查官、橋本、渡部等都來訪，下午五點與淑英造訪朝倉主幹家，正式提出交通公司的辭呈，表達想去啟新之意。他答應會考慮，六點離去。
2	1944年（民33年，34歲） 12月26日　火	兩個星期沒到公司，今天終於去上班。日本人真是冷淡。十二點朝華君從天津來訪，討論「明星」、「新中央」的出售問題，結果決定以六十萬圓讓渡。晚上玉燕來訪，商量就職問題。
2	1944年（民33年，34歲） 12月27日　水	下午帶瑪莉到同仁醫院治療眼睛。下午四點半與三好中尉完成唐山工廠防空措施的討論，向鹽原曹長請款五百萬圓。
2	1944年（民33年，34歲） 12月28日　木	今天朝倉主幹告訴我轉職啟新一事可成。但他說從此便與公司一刀兩斷，讓人心涼。一時間，許多感傷浮現。我在交通業奉獻了十一年生涯中最寶貴的青春，自然感慨無限。中飯後劉會長來訪，討論?本、大野兩人的送禮問題以及我方加入煤炭事業的問題。文騰君也來了，不干己事似地前來拜託運鹽的事。
2	1944年（民33年，34歲） 12月29日　金	中飯後與沙兄交換公司改組的意見。下午五點袁總理來處，聊到公司近況與自己辭去交通公司的的事。晚上在「東來順」被京屋氏請，他太太與翁紹榮君的弟弟也同席。從翁君處聽到汪精衛去世的詳細情形。最近物價飛騰，生活大不易。唯獨銀貨上漲，還算安慰。辭去交通公司後，生活也變得精打細算。
